,Unnamed: 0,Tweets,Angry,Fear,Happy,Sad,Surprise
928,928,"RT @vickyandbunny: Anyways. Rejected by Netflix. My works are great, and I make beautiful films. Their loss. I am just gonna keep working h…",0.0,0.4,0.4,0.2,0.0
929,929,"RT @kingbealestreet: instead of touching the animation, why doesn't Netflix start cutting down on those dumb movies they make every week an…",0.0,0.33,0.0,0.67,0.0
930,930,RT @dhanushkraja: The gray man  #TheGrayMan @NetflixFilm July 22nd on Netflix @Russo_Brothers https://t.co/yAXte77C2G,0.0,1.0,0.0,0.0,0.0
931,931,"@OneDesignLater @MooreDausen @PersonaSpeaks Ps2 included a DVD player for cheaper than most DVD players: monumental 
I'm not sure which console gave us apps first but I think 360 was first with YouTube and Netflix tho I could be wrong but that was monumental lol again every console maker has done something monumental lol",0.0,0.2,0.2,0.0,0.6
932,932,RT @hodgetwins: So is it ok for me to say Only women can get pregnant. Someone tell Netflix https://t.co/y4UveeeHyZ,0.0,0.0,0.0,0.5,0.5
933,933,"RT @IngrahamAngle: Netflix losing subscribers.
CNN+ shuts down.
Disney stock value dropping.
Twitter takeover by Musk.

Just the beginning?",0.33,0.33,0.0,0.33,0.0
934,934,"RT @EricNMoody: Here's some advice for people with a traditional 9-5 who claim they don't have time to create content:

-Replace Netflix wi…",0.0,0.33,0.0,0.33,0.33
935,935,RT @netflix: It’s Ryan Gosling vs. Chris Evans in The Gray Man — FIRST LOOK: https://t.co/YWxFRJW62D,0.0,0.5,0.0,0.0,0.5
936,936,"RT @vickyandbunny: Anyways. Rejected by Netflix. My works are great, and I make beautiful films. Their loss. I am just gonna keep working h…",0.0,0.4,0.4,0.2,0.0
937,937,RT @hodgetwins: So is it ok for me to say Only women can get pregnant. Someone tell Netflix https://t.co/y4UveeeHyZ,0.0,0.0,0.0,0.5,0.5
938,938,"RT @evanscontent: chris evans has two movies being released this summer

pixar’s ‘lightyear’ releases june 17 in theaters &amp; ‘the gray man’…",0.0,1.0,0.0,0.0,0.0
939,939,"RT @pointcomnews: 'The Gray Man' des Frères Russo sortira le 22 juillet sur #Netflix.

📽 Casting du film :  Chris Evans, Ryan Gosling, Jess…",0.0,1.0,0.0,0.0,0.0
940,940,RT @GrahamWinfrey: How Disney partnered with Steve Jobs to create a revolutionary new business model @Inc #BingeTimes @dawnc331 @dadehayes…,0.0,0.8,0.0,0.2,0.0
941,941,RT @BringBackBone: Here’s a thread of some cool great stuff you can watch right now from Netflix Animation’s TV division! https://t.co/iB7W…,0.2,0.2,0.4,0.0,0.2
942,942,"RT @IngrahamAngle: Netflix losing subscribers.
CNN+ shuts down.
Disney stock value dropping.
Twitter takeover by Musk.

Just the beginning?",0.33,0.33,0.0,0.33,0.0
943,943,"@ebternal ready tinggal copas nii😸

★ NETFLIX SHARING Harian 1P1U ★

1 hari 2.5OO
3 hari https://t.co/1cnOhsUK2x
1 minggu https://t.co/RVDlO8CDM8

☑️ full garansi, anti on hold
☑️ legal
☑️ trusted. 76O+ testi cek pinned

dm or wa for order&lt;3 https://t.co/d2He9jOAxT",0.0,0.5,0.5,0.0,0.0
944,944,"RT @No_Scruggs: @thetsunderi This anime I watched at a really young age back in the ""early Netflix anime Renaissance"". It was really focuse…",0.25,0.0,0.0,0.0,0.75
945,945,"RT @vickyandbunny: Anyways. Rejected by Netflix. My works are great, and I make beautiful films. Their loss. I am just gonna keep working h…",0.0,0.4,0.4,0.2,0.0
946,946,RT @dhanushkraja: The gray man  #TheGrayMan @NetflixFilm July 22nd on Netflix @Russo_Brothers https://t.co/yAXte77C2G,0.0,1.0,0.0,0.0,0.0
947,947,RT @GrahamWinfrey: How Disney partnered with Steve Jobs to create a revolutionary new business model @Inc #BingeTimes @dawnc331 @dadehayes…,0.0,0.8,0.0,0.2,0.0
948,948,RT @ChrisEvansForum: 📸 | Untagged still of Chris Evans in @netflix ‘s “The Grey Man” https://t.co/xrWcYmNYrO,0.0,0.0,0.0,1.0,0.0
949,949,"RT @MadCrazyHatter_: Just #Dhanush in a film directed by #TheRussoBrothers, which also stars #ChrisEvans and #RyanGosling. So proud of what…",0.0,0.5,0.5,0.0,0.0
950,950,RT @YifahtM: @HameerHussain @omnisocietynft are creating the first Financial district/real estate/wallstreet of the Metaverse.Contracted wi…,0.0,0.0,0.0,0.0,1.0
951,951,"RT @netflix: The fans are ready. Are you? Ozark, the final episodes, streaming this Friday. https://t.co/DVaWE6vrHa",0.0,0.33,0.33,0.33,0.0
952,952,"RT @TheDiamondNFT: 🎊🎁#NFTGiveaway Supermeta+🎁🎊

• 1x Deadmates #NFT ($250)
• 10x Project J WL

Enter
1⃣Follow @supermetaplus_ &amp; Me 
2⃣RT +…",0.0,0.0,0.0,0.0,0.0
953,953,"RT @vickyandbunny: Anyways. Rejected by Netflix. My works are great, and I make beautiful films. Their loss. I am just gonna keep working h…",0.0,0.4,0.4,0.2,0.0
954,954,"RT @vickyandbunny: Anyways. Rejected by Netflix. My works are great, and I make beautiful films. Their loss. I am just gonna keep working h…",0.0,0.4,0.4,0.2,0.0
955,955,RT @haribooper: The gray man  #TheGrayMan @NetflixFilm July 22nd on Netflix @Russo_Brothers https://t.co/axZShgDdRy,0.0,1.0,0.0,0.0,0.0
956,956,RT @violetfirelove: netflix and lick my holes? https://t.co/LCLOMnod36,0.0,0.0,0.0,1.0,0.0
957,957,"RT @IngrahamAngle: Netflix losing subscribers.
CNN+ shuts down.
Disney stock value dropping.
Twitter takeover by Musk.

Just the beginning?",0.33,0.33,0.0,0.33,0.0
958,958,"Hearing so many good things about Heartstopper, so since IDK how much longer my ex-husband (we live in the same household w/ our sons) will subscribe to Netflix, I decided to watch it today. I'm already on ep4 and oh my goodness, I've been smiling, crying, and cheering. 💖 https://t.co/ab1cuJN0Zx",0.0,0.17,0.5,0.0,0.33
959,959,"RT @vickyandbunny: Anyways. Rejected by Netflix. My works are great, and I make beautiful films. Their loss. I am just gonna keep working h…",0.0,0.4,0.4,0.2,0.0
960,960,"RT @Trendswoodcom: #TheGrayMan First Look Of DHANUSH 🔥

Premiere On July 22nd On Netflix https://t.co/RUPCXqvper",0.0,0.0,0.0,0.0,1.0
961,961,"RT @indiatvnews: #TheGrayMan is said to be made on a huge budget by Russo Brothers for Netflix. #Dhanush

 https://t.co/8gGqky1pU9",0.0,0.0,0.0,0.33,0.67
962,962,"RT @hazelluvly: Rihanna  body,Beyonce  sexy ,Wizkid  vibes ,need me a boyfriend that loves Anime Pokemon Netflix and chill🥰 https://t.co/BT…",0.0,0.0,1.0,0.0,0.0
963,963,Netflix and chill ✨🔥 https://t.co/ykKSgXKnb7,0.0,0.0,0.0,1.0,0.0
964,964,RT @hodgetwins: So is it ok for me to say Only women can get pregnant. Someone tell Netflix https://t.co/y4UveeeHyZ,0.0,0.0,0.0,0.5,0.5
965,965,"RT @Chrissuccess: #TheGrayMan 

Ryan Gosling, Chris Evans, Dhanush, Ana de Armas.

Premiers July 22 on NETFLIX. https://t.co/r9vla34iOI",0.0,0.0,0.0,0.0,0.0
966,966,"RT @samoviedatabase: Netflix Debuts Its First African Podcast “Never Late | African Time”

#NetflixSA #NeverLateAfricanTime #AfricanPodcast…",0.0,0.0,0.0,0.5,0.5
967,967,RT @thedanoverse: if netflix cancels season 2 of heartstopper i’m canceling my subscription /j,0.0,0.0,0.0,0.0,0.0
968,968,RT @roy183sourav: First look of @dhanushkraja for #TheGrayMan on Netflix..the film also star chris evans and ryan Gosling https://t.co/LYX1…,0.0,0.0,0.0,0.0,1.0
969,969,"RT @vickyandbunny: Anyways. Rejected by Netflix. My works are great, and I make beautiful films. Their loss. I am just gonna keep working h…",0.0,0.4,0.4,0.2,0.0
970,970,RT @jsxrinarx: Who wants to watch an anime movie on Netflix with me? 😇 https://t.co/7OlFrDyFow,0.0,0.0,0.0,0.0,1.0
971,971,"RT @vickyandbunny: Anyways. Rejected by Netflix. My works are great, and I make beautiful films. Their loss. I am just gonna keep working h…",0.0,0.4,0.4,0.2,0.0
972,972,"RT @akashbalor: #TwitterReview2022 
206. #GangubaiKathiawadi - @netflix 

3.25/5 - Decently made biographical drama which satisfies in the…",0.0,0.0,0.0,0.5,0.5
973,973,RT @IAMINUNISON: https://t.co/HaELEgIm0B https://t.co/iXVkpMEVFW,0.0,0.0,0.0,0.0,0.0
974,974,RT @english_milf: Netflix and chill https://t.co/aNyAGCqTfI,0.0,0.0,0.0,1.0,0.0
975,975,RT @box0fficeindia: #RadheShyam (Hindi) Set to Stream on #Netflix from 3rd May. #Prabhas,0.0,1.0,0.0,0.0,0.0
976,976,"RT @AniGuha: Ryan Gosling, Chris Evans, Regé-Jean Page and…

Dhanush. How to not be excited? 

#TheGrayMan on @netflix. https://t.co/JmAXSk…",0.0,0.0,0.0,1.0,0.0
977,977,Not YouTube think it’s Netflix https://t.co/Y9Yb0dkGga,0.0,0.0,0.0,0.0,1.0
978,978,"RT @vickyandbunny: Anyways. Rejected by Netflix. My works are great, and I make beautiful films. Their loss. I am just gonna keep working h…",0.0,0.4,0.4,0.2,0.0
979,979,@hodgetwins I mean wtf is going on in the world rn this is what Netflix cares about.,0.0,0.33,0.0,0.67,0.0
980,980,Netflix is removing #StartUpNetflix next week😠😡🤬,0.0,0.0,0.0,0.0,0.0
981,981,"STREAMING ALERT: #RadheShyam 💞 #Hindi Will Be Available On #Netflix @NetflixIndia From May 3rd!!

#Prabhas #LovePrabhas https://t.co/ebc5HO5HId",0.0,1.0,0.0,0.0,0.0
982,982,"RT @FilmUpdates: Netflix’s ‘HEARTSTOPPER’ is now officially certified fresh on Rotten Tomatoes with a score of 100%

(https://t.co/kqgLxR0J…",1.0,0.0,0.0,0.0,0.0
983,983,Why am I paying £15.99 for Netflix when Disney+ is half the price? 🤔,0.0,0.0,0.0,0.0,0.0
984,984,RT @torispringlvr: @netflix @AliceOseman @NetflixUK netflix we mentally need a second season i do hope u know this,0.0,1.0,0.0,0.0,0.0
985,985,RT @violetfirelove: netflix and lick my holes? https://t.co/LCLOMnod36,0.0,0.0,0.0,1.0,0.0
986,986,nick nelson charlie spring heartstopper show netflix video fc fancam edit edits lover #HeartstopperNetflix #Heartstopper https://t.co/qq4QX5IMMk,0.0,0.0,0.0,0.0,1.0
987,987,"RT @snyder_all: Since exposing WB's management,

- Ray Fisher was in a project produced by Jay Z and Will Smith

- Will star in Netflix big…",0.0,0.0,0.0,0.0,0.0
988,988,been obsessed with the show bridgerton lately on netflix https://t.co/mq5HaWfnsD,0.0,0.0,0.0,0.0,0.0
989,989,RT @Variety: ‘Heartstopper’ Tops Twitter Chart After Netflix Debut https://t.co/8hZIjI2aCV,0.0,0.0,0.0,0.67,0.33
990,990,RT @netflix: Everyone is ready to go back to high school with Rebel Wilson! SENIOR YEAR premieres May 13 on Netflix. https://t.co/36SleKN52k,0.25,0.5,0.25,0.0,0.0
991,991,"RT @TheDiamondNFT: 🎊🎁#NFTGiveaway Supermeta+🎁🎊

• 1x Deadmates #NFT ($250)
• 10x Project J WL

Enter
1⃣Follow @supermetaplus_ &amp; Me 
2⃣RT +…",0.0,0.0,0.0,0.0,0.0
992,992,RT @dhanushkraja: The gray man  #TheGrayMan @NetflixFilm July 22nd on Netflix @Russo_Brothers https://t.co/yAXte77C2G,0.0,1.0,0.0,0.0,0.0
993,993,@sophielouisecc Harry's making money out of the exploitation of his mother  and the RF.  Without the royal connections he wouldn't be in contract with Netflix.  Interesting to see how things pan out.,0.0,0.43,0.14,0.29,0.14
994,994,Grace and Frankie | A Farewell to 7 Seasons with Jane Fonda and Lily Tomlin | Netflix https://t.co/LsmqT1NMzl,0.0,0.0,0.0,0.0,0.0
995,995,"mom asked what to watch on netflix and i said ""check heartstopper"" so we watched the trailer and mom was staring at me cuz i memorize all the lines from the trailer T__T",0.0,0.4,0.0,0.0,0.6
996,996,"RT @vickyandbunny: Anyways. Rejected by Netflix. My works are great, and I make beautiful films. Their loss. I am just gonna keep working h…",0.0,0.4,0.4,0.2,0.0
997,997,"RT @nandha_reports: waiting thalaiva..@dhanushkraja  

#TheGrayMan #Dhanush #dhanushkraja  #Netflix https://t.co/P0hw5ol0jW",0.0,0.0,0.0,0.0,1.0
998,998,"Netflix Debuts Its First African Podcast “Never Late | African Time”

#NetflixSA #NeverLateAfricanTime #AfricanPodcast #AndyMaqondwana #ZweliMbhele

https://t.co/Z4l4SrHORS",0.0,0.0,0.0,0.5,0.5
999,999,"RT @joventwinkok: Sleepover with the boys, they invited us to watch something on Netflix, 😈🎬But we fell asleep and they beat us 🥳🍆

https:/…",0.4,0.2,0.0,0.0,0.4
1000,1000,"RT @Tessitore16: Prodigal son deserve much more stories
@netflix @warnerbrostv @PrimeVideo @hulu @skytv @AppleTV @hbomax please save prodig…",0.0,0.0,0.5,0.5,0.0
1001,1001,"Today one of my dreams came true. THE ESSEX SERPENT is coming to Netflix and Tom —yes, that Tom—the best Tom—is playing William!! 
My heart. 

https://t.co/xB7n9SgeEC",0.0,0.2,0.0,0.2,0.6
1002,1002,RT @dhanushkraja: The gray man  #TheGrayMan @NetflixFilm July 22nd on Netflix @Russo_Brothers https://t.co/yAXte77C2G,0.0,1.0,0.0,0.0,0.0
1003,1003,"RT @AniGuha: Ryan Gosling, Chris Evans, Regé-Jean Page and…

Dhanush. How to not be excited? 

#TheGrayMan on @netflix. https://t.co/JmAXSk…",0.0,0.0,0.0,1.0,0.0
1004,1004,"RT @IngrahamAngle: Netflix losing subscribers.
CNN+ shuts down.
Disney stock value dropping.
Twitter takeover by Musk.

Just the beginning?",0.33,0.33,0.0,0.33,0.0
1005,1005,"#FreeBrendanDassey #FreeStevenAvery #JusticeForTeresaHalbach 
👉🏼#MakingAMurderer👈🏼@Tony4WI @GovEvers @RosemaryScapicc @ABC @NBC26 @48hours @RebeccaforReal @netflix @Oprah @TheEllenShow @TiffanyYounger4 @WiStateJournal @ladygaga @FLOTUS @KimKardashian @WisDOJ @BarackObama @DrPhil https://t.co/AlvZFQr8zY",0.0,0.0,0.0,0.0,0.0
1006,1006,"RT @zeeloveszee: I highly recommend you all to watch this masterpiece finally it's on Netflix!
#GangubaiKathiawadi
https://t.co/2oV2VhTHHA",0.0,0.33,0.0,0.0,0.67
1007,1007,The gray man  #TheGrayMan @NetflixFilm July 22nd on Netflix @Russo_Brothers @dhanushkraja #Karnan #Vaathi #NaaneVaruven #CaptainMiller #Thiruchitrambalam @YouthwingDFC_KK @KanyaKumariDFC https://t.co/6CfPopTDjg,0.0,1.0,0.0,0.0,0.0
1008,1008,RT @jaymo_ke: With all durexpect let's Netflix and chill.😌,0.0,0.0,0.0,1.0,0.0
1009,1009,"RT @NetflixUK: Dakota Johnson is Anne Elliot
Cosmo Jarvis is Frederick Wentworth
Henry Golding is Mr. Elliot

PERSUASION, based on the nove…",0.0,0.0,0.0,1.0,0.0
1010,1010,RT @dhanushkraja: The gray man  #TheGrayMan @NetflixFilm July 22nd on Netflix @Russo_Brothers https://t.co/yAXte77C2G,0.0,1.0,0.0,0.0,0.0
1011,1011,RT @dhanushkraja: The gray man  #TheGrayMan @NetflixFilm July 22nd on Netflix @Russo_Brothers https://t.co/yAXte77C2G,0.0,1.0,0.0,0.0,0.0
1012,1012,RT @BBCLauraKT: BREAKING: The government have set up a Cost of Living Working Group to give ordinary people handy money saving tips. So far…,0.0,0.5,0.0,0.12,0.38
1013,1013,Best thing on Netflix rn https://t.co/8y3TcXX6h5,0.0,0.0,0.0,0.0,1.0
1014,1014,RT @ChrisEvans_USA: Chris Evans mustache 🔥🔥Yahoo News/EW reports The Gray Man will bow in theaters July 15 before streaming on Netflix July…,0.0,1.0,0.0,0.0,0.0
1015,1015,@MPMS49310792 This is currently on Netflix. Only about 6 episodes. Excellent. https://t.co/a8cUk8igjv,0.0,0.0,0.5,0.5,0.0
1016,1016,"RT @NetflixIndia: *Takes a deep breath*
RYAN GOSLING 💥 CHRIS EVANS 💥 ANA DE ARMAS 💥 DHANUSH 💥 REGÉ-JEAN PAGE 💥  
THE GRAY MAN - directed by…",0.0,1.0,0.0,0.0,0.0
1017,1017,"RT @vickyandbunny: Anyways. Rejected by Netflix. My works are great, and I make beautiful films. Their loss. I am just gonna keep working h…",0.0,0.4,0.4,0.2,0.0
1018,1018,"RT @GauravS7707: The first look of #Dhanush in the much-awaited #Netflix film #TheGrayMan, starring Ryan Gosling, Chris Evans, Ana de Armas…",0.0,0.0,0.0,0.0,1.0
1019,1019,"RT @jhenwickarg: ""The Gray Man"" protagonizada por  Jessica Henwick, Ryan Gosling, Ana de Armas, Chris Evans y Regé-Jean Page se estrenará e…",0.0,1.0,0.0,0.0,0.0
1020,1020,Lots of concern about Netflix numbers dropping but recent price rise was the main culprit. Price increase couldn't have come at a worse time for the streaming service.,0.0,0.33,0.0,0.67,0.0
1021,1021,RT @dhanushkraja: The gray man  #TheGrayMan @NetflixFilm July 22nd on Netflix @Russo_Brothers https://t.co/yAXte77C2G,0.0,1.0,0.0,0.0,0.0
1022,1022,"RT @_oluwaseun9: For erotic comics and wallpapers, regular wallpapers, Netflix logins, hookups, sure legit betting odds🔥🔥🔥 

https://t.co/v…",0.0,1.0,0.0,0.0,0.0
1023,1023,#TheGrayMan @dhanushkraja @NetflixFilm July 22nd on Netflix @Russo_Brothers https://t.co/wvNFX1msYm,0.0,0.0,0.0,0.0,0.0
1024,1024,"RT @vickyandbunny: Anyways. Rejected by Netflix. My works are great, and I make beautiful films. Their loss. I am just gonna keep working h…",0.0,0.4,0.4,0.2,0.0
1025,1025,RT @AngieCoss2002: Pikachu I choose you! Come to my crib so we can watch Netflix or Pokémon 🍑 https://t.co/g5tObvZkpr,0.0,0.0,0.0,0.0,1.0
1026,1026,"RT @VenghaiMohan: International actor @dhanushkraja star ..

The gray man  #TheGrayMan @NetflixFilm July 22nd on Netflix @Russo_Brothers ht…",0.0,1.0,0.0,0.0,0.0
1027,1027,tbh i love how the netflix heartstopper followed so closely with the comic,0.0,0.0,1.0,0.0,0.0
1028,1028,"criminal: uk S02E02, unbelievable (netflix), shetland S3 stand out in recent memory. https://t.co/jFmrPZWoQs",0.0,1.0,0.0,0.0,0.0
1029,1029,"Hello,people! Watching Netflix all day is a essential event of being happy in order to not go crazy during covid time, My owner once told me a story:  Jessi, who is a nurse, he  saved a village from the virus,, and he  saved a village from the virus,",0.0,0.2,0.4,0.2,0.2
1030,1030,"RT @RubinReport: What an insane tweet by Jeff Bezos who owns the propaganda outlet know as Washington Post, as well as Amazon, which sells…",0.0,0.0,0.0,0.0,1.0
1031,1031,"RT @BuzzFeedUK: Joe Locke and Kit Connor understood the entire #Heartstopper assignment.

https://t.co/Fdn6k3Fobe",0.0,1.0,0.0,0.0,0.0
1032,1032,"RT @delitecinemas: First Look of @dhanushkraja in  #TheGrayMan 🔥🔥🔥

#Dhanush #Netflix https://t.co/HF3nQrxPwn",0.0,0.0,0.0,0.0,1.0
1033,1033,"RT @netflix: Romantic gestures on a sports fields just hit different

📺 Heartstopper 
📽️ To All The Boys... https://t.co/1cskoi77X9",0.33,0.33,0.33,0.0,0.0
1034,1034,RT @POPSUGAR: The song's lyrics go perfectly with the storyline of the new Netflix K-drama. https://t.co/XZR1W38bHz,0.0,0.0,0.0,0.0,0.0
1035,1035,RT @SachinBhattarai: @aliaa08 ‘s acting skill is like an upward growth curve. I wish that curve shall never go down. Not only just her acti…,0.0,0.33,0.0,0.0,0.67
1036,1036,"RT @vickyandbunny: Anyways. Rejected by Netflix. My works are great, and I make beautiful films. Their loss. I am just gonna keep working h…",0.0,0.4,0.4,0.2,0.0
1037,1037,"RT @vickyandbunny: Anyways. Rejected by Netflix. My works are great, and I make beautiful films. Their loss. I am just gonna keep working h…",0.0,0.4,0.4,0.2,0.0
1038,1038,RT @KingJosiah54: When LeBron see Kyrie in the Maldives https://t.co/i2UDKqc5IS,0.0,0.0,0.0,0.0,0.0
1039,1039,RT @guccithirdleg: Netflix N Chill ? 😈🍆 https://t.co/RaxYFbWecA,0.0,0.0,0.0,1.0,0.0
1040,1040,"RT @_oluwaseun9: For erotic comics and wallpapers, regular wallpapers, Netflix logins, hookups, sure legit betting odds🔥🔥🔥 

https://t.co/v…",0.0,1.0,0.0,0.0,0.0
1041,1041,RT @rPrequelMemes: The fall of Netflix... https://t.co/FNXg1ppwyV https://t.co/cTu32lUwk0,0.0,0.0,0.0,0.0,0.0
1042,1042,RT @Karthikravivarm: #TheGrayMan July 22nd on Netflix https://t.co/fR2t3NFjva,0.0,0.0,0.0,0.0,0.0
1043,1043,"RT @jaja_amarillo: Makipag-onsehan with Eloy sa 2 Good 2 Be True directed by Mae Cruz Alviar this MAY 16 sa Kapamilya Ch, Kapamilya Online…",0.0,0.67,0.33,0.0,0.0
1044,1044,"RT @TheGrayManNews: First look at Ryan Gosling, Chris Evans, Ana de Armas, Regé-Jean Page, and Dhanush in #TheGrayMan.

Coming to Netflix o…",0.0,0.0,0.0,0.0,1.0
1045,1045,@PhilMphela Netflix - Instant Hotel,0.0,0.0,0.0,0.0,0.0
1046,1046,"RT @AmbrosiansNFT: The rumbling caused by the Ambrosian Army mobilizing has been heard by the masses ⚡

FP ATH @ 0.88 📈
Staking ATH at 51%…",0.0,0.0,0.0,0.0,0.0
1047,1047,"RT @urstanaysuriya: #RadheShyam (Hindi) will be Streaming On NETFLIX from May3rd 🤩

#Prabhas #PoojaHegde https://t.co/NmFEXrkG1a",0.0,0.0,0.0,0.0,0.0
1048,1048,RT @MeadowsGardenn: HEARTSTOPPER SEASON 2 PLEASE I BEG OF YOU NETFLIX https://t.co/rR148HIQkx,0.0,0.0,0.0,1.0,0.0
1049,1049,Netflix Could Fall Nearly 50% More (NASDAQ:NFLX) https://t.co/vzGl7cH8SQ,0.0,0.0,0.0,0.0,0.0
1050,1050,RT @juicedrewthis: Ok it’s daytime and I can talk about it GUESS WHO GOT ACCEPTED TO THE NEXT ROUND OF THE NETFLIX TRAINEE PROGRAM!!! :OOOO…,0.0,0.0,0.0,0.0,1.0
1051,1051,"RT @netflix: Romantic gestures on a sports fields just hit different

📺 Heartstopper 
📽️ To All The Boys... https://t.co/1cskoi77X9",0.33,0.33,0.33,0.0,0.0
1052,1052,"@_Apost8 @sbkaufman That would not make the statement ""completely untrue"". The statement is true regardless of whether Netflix's entire catalogue is woke mind virus affected visual-muzak.",0.0,0.5,0.0,0.33,0.17
1053,1053,"RT @Heartstopper_TV: THEY'RE THE MOMENT!!

Heartstopper is now officially certified fresh on rotten tomatoes with 100% critics score, being…",0.5,0.5,0.0,0.0,0.0
1054,1054,"RT @Heartstopper_TV: THEY'RE THE MOMENT!!

Heartstopper is now officially certified fresh on rotten tomatoes with 100% critics score, being…",0.5,0.5,0.0,0.0,0.0
1055,1055,@Cardinals @netflix I was a winner! 🙌🏻 See you tonight! ⚾️,0.0,0.0,0.0,0.0,0.0
1056,1056,"RT @FilmUpdates: Netflix’s ‘HEARTSTOPPER’ is now officially certified fresh on Rotten Tomatoes with a score of 100%

(https://t.co/kqgLxR0J…",1.0,0.0,0.0,0.0,0.0
1057,1057,"RT @RubinReport: What an insane tweet by Jeff Bezos who owns the propaganda outlet know as Washington Post, as well as Amazon, which sells…",0.0,0.0,0.0,0.0,1.0
1058,1058,"RT @smbmanibharathi: #TheGrayMan @dhanushkraja's First Look 

Trailer on Next Weak 

Streaming on Netflix from July 22, 2022. https://t.co/…",0.0,0.0,0.0,0.5,0.5
1059,1059,"@elonmusk Wasn't he in that new show on Netflix, He's Expecting?",0.0,0.0,1.0,0.0,0.0
1060,1060,@liviebbyx @PopBase No Netflix keeps encouraging nature concepts to kids it’s weird.,0.0,0.5,0.5,0.0,0.0
1061,1061,"RT @netflix: The fans are ready. Are you? Ozark, the final episodes, streaming this Friday. https://t.co/DVaWE6vrHa",0.0,0.33,0.33,0.33,0.0
1062,1062,"RT @vickyandbunny: Anyways. Rejected by Netflix. My works are great, and I make beautiful films. Their loss. I am just gonna keep working h…",0.0,0.4,0.4,0.2,0.0
1063,1063,RT @dhanushkraja: The gray man  #TheGrayMan @NetflixFilm July 22nd on Netflix @Russo_Brothers https://t.co/yAXte77C2G,0.0,1.0,0.0,0.0,0.0
1064,1064,"RT @V_Palestine20: Palestinian-American Hala Gabriel, a production finance executive at the American TV and film production company (Netfli…",0.0,0.0,0.0,0.0,0.0
1065,1065,"RT @nicklukenelson: Heartstopper is the seventh most watched series on Netflix in the world today, and it is currently in the Top 10 in 66…",0.0,0.0,0.0,0.0,1.0
1066,1066,"RT @netflix: A top fertility doctor had a sickening secret: he was using his own sperm. Decades later, his “children” band together to purs…",0.0,0.33,0.0,0.0,0.67
1067,1067,There is a doc on Netflix about Abercrombie like only hiring good looking people….yeah no shit. They literally had dudes shirtless with 6 packs stand outside.,0.0,0.33,0.33,0.0,0.33
1068,1068,RT @dhanushkraja: The gray man  #TheGrayMan @NetflixFilm July 22nd on Netflix @Russo_Brothers https://t.co/yAXte77C2G,0.0,1.0,0.0,0.0,0.0
1069,1069,The princess weiyoung on Netflix is so nice,0.0,0.0,1.0,0.0,0.0
1070,1070,"RT @CultureCrave: First look at the Russo Bros' #TheGrayMan for Netflix

The film has a $200M budget and the goal is to launch a James Bond…",0.0,0.0,0.0,0.0,1.0
1071,1071,RT @hodgetwins: So is it ok for me to say Only women can get pregnant. Someone tell Netflix https://t.co/y4UveeeHyZ,0.0,0.0,0.0,0.5,0.5
1072,1072,"@nocontextbapack -🍍 Halo, yang minat aplikasi premium, bisa dm aku yaaa!
💯 trusted since 2020
💌 dm / wa on bio for order
tag. jual spotify netflix youtube viu iqiyi wetv disney+ hotstar hbo https://t.co/DRjnPePnB6",0.0,1.0,0.0,0.0,0.0
1073,1073,RT @dhanushkraja: The gray man  #TheGrayMan @NetflixFilm July 22nd on Netflix @Russo_Brothers https://t.co/yAXte77C2G,0.0,1.0,0.0,0.0,0.0
1074,1074,RT @dhanushkraja: The gray man  #TheGrayMan @NetflixFilm July 22nd on Netflix @Russo_Brothers https://t.co/yAXte77C2G,0.0,1.0,0.0,0.0,0.0
1075,1075,"RT @AliceOseman: 🌈2022🌈

💛Jan 4 - Heartstopper Vol 4 (US edition)
💜Mar 1 - Loveless (US edition)
🍂Apr 22 - Heartstopper TV show on @netflix…",0.0,0.0,0.0,0.0,0.0
1076,1076,"RT @INA99thBrigade: Leave it to GoI to fund a sinking US company with over taxed Indian tax payer money to bail it out.

This is the same H…",0.0,0.5,0.0,0.5,0.0
1077,1077,"RT @Kamallochanm: Probably folks of @netflix forgot that , kitchen is closed in case of death in a family and neighborhood ecosystem has th…",0.17,0.5,0.17,0.0,0.17
1078,1078,"RT @FilmUpdates: Chris Evans, Ryan Gosling, Ana de Armas and Regé-Jean Page star in ‘The Gray Man,’ on Netflix July 22, 2022.

(https://t.c…",0.0,1.0,0.0,0.0,0.0
1079,1079,Booked tickets for doctor strange and clicking on the ticket expecting to launch the movie instantly like on Netflix 🤦,0.0,0.0,1.0,0.0,0.0
1080,1080,RT @dhanushkraja: The gray man  #TheGrayMan @NetflixFilm July 22nd on Netflix @Russo_Brothers https://t.co/yAXte77C2G,0.0,1.0,0.0,0.0,0.0
1081,1081,"RT @kwinroselyn: Looking for a boyfriend that loves anime, Pokémon &amp; Netflix👅🍑 https://t.co/8UPeUyqu0n",0.0,0.0,1.0,0.0,0.0
1082,1082,"RT @netflix: Heartstopper taught me that ""Hi"" can be the most romantic word in the English language. https://t.co/Vu8x00B0Uz",0.25,0.0,0.25,0.25,0.25
1083,1083,"RT @PopBase: Employees are considering leaving the company due to the recent loss of Netflix subscribers. 

“But a record decline in Netfli…",0.0,0.0,0.0,1.0,0.0
